Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade
0.0013502565487442614,0.2857142857142856,0.5,0.45490196078431366,0.6436285097192225,0.5245901639344261,0.9333333333333333,0.5733333333333334,0.5454545454545456,1.0,0.5,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3950617283950618,0.25
0.0014852822036186875,0.1428571428571428,1.0,0.5872549019607842,0.8423326133909286,0.3114754098360656,0.6333333333333333,0.36000000000000004,0.606060606060606,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.7160493827160495,0.25
0.0016203078584931135,0.2857142857142856,0.5,0.4980392156862744,0.1987041036717061,0.6229508196721312,0.4222222222222222,0.0,0.7792207792207793,1.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.5,0.4444444444444444,0.0
0.0017553335133675396,0.7142857142857144,0.5,0.4558823529411764,0.7753779697624188,0.42622950819672134,0.45555555555555544,0.05333333333333333,0.36796536796536805,0.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.308641975308642,0.0
0.0018903591682419658,0.1428571428571428,0.5,0.2029411764705882,0.8164146868250539,0.21311475409836067,0.41111111111111115,0.43999999999999995,0.4025974025974026,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.7407407407407408,0.5
0.002025384823116392,0.2857142857142856,0.0,0.5970588235294118,0.6220302375809934,0.29508196721311486,0.4444444444444445,0.6666666666666666,0.6666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.271604938271605,0.0
0.002160410477990818,0.5714285714285716,0.0,0.5127450980392156,0.16198704103671702,0.32786885245901654,0.3777777777777778,0.3466666666666667,0.4372294372294374,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.29629629629629634,0.0
0.002295436132865244,1.0,0.0,0.18921568627450977,0.5356371490280776,0.5409836065573772,0.45555555555555544,0.6933333333333334,0.4025974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.5
0.0024304617877396704,0.5714285714285716,0.5,0.8117647058823529,0.628509719222462,0.42622950819672134,1.0,0.33333333333333337,0.748917748917749,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.4444444444444444,0.0
0.0025654874426140964,0.4285714285714284,0.0,0.5186274509803921,0.30021598272138195,0.5081967213114755,0.27777777777777773,0.45333333333333337,0.7619047619047621,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.617283950617284,0.0
0.0027005130974885228,0.0,0.5,0.41274509803921566,0.5140388768898487,0.4098360655737705,0.7888888888888888,0.7066666666666667,0.7012987012987013,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,1.0,0.5061728395061729,0.25
0.0028355387523629487,0.1428571428571428,0.5,0.4794117647058823,0.44924406047516197,0.6229508196721312,1.0,0.64,0.6666666666666667,0.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.308641975308642,0.25
0.002970564407237375,1.0,0.0,0.20392156862745098,0.5010799136069115,0.5409836065573772,0.6777777777777776,0.48,0.800865800865801,1.0,1.0,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,0.7160493827160495,0.25
0.003105590062111801,0.5714285714285716,0.0,0.4088235294117647,0.466522678185745,0.5081967213114755,0.5333333333333332,0.013333333333333336,0.6926406926406927,1.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.33333333333333337,0.0
0.003240615716986227,0.4285714285714284,0.0,0.039215686274509796,0.26133909287257007,0.4918032786885247,0.35555555555555557,0.7733333333333333,0.8441558441558441,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.54320987654321,0.5
0.0033756413718606534,0.7142857142857144,0.0,0.6941176470588234,0.4902807775377971,0.42622950819672134,0.35555555555555557,0.43999999999999995,0.3852813852813852,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.4320987654320988,0.0
0.0035106670267350793,0.1428571428571428,0.5,0.40686274509803916,0.5205183585313173,0.639344262295082,0.4666666666666666,0.5333333333333333,0.5541125541125542,0.0,0.5,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.9135802469135804,0.25
0.0036456926816095057,0.4285714285714284,0.0,0.342156862745098,0.7278617710583153,0.47540983606557385,0.12222222222222223,0.6533333333333334,0.9956709956709957,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.49382716049382724,0.0
0.0037807183364839316,0.7142857142857144,0.5,0.6980392156862744,0.3952483801295896,0.6065573770491803,0.8111111111111111,0.5866666666666667,0.4588744588744589,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.5679012345679012,0.0
0.0039157439913583576,0.8571428571428572,0.0,0.16470588235294115,0.28509719222462193,0.16393442622950827,0.19999999999999996,0.4266666666666667,0.2813852813852813,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5,0.5308641975308642,0.5
0.004050769646232784,0.8571428571428572,0.0,0.5931372549019607,0.4600431965442764,0.7540983606557379,0.5777777777777777,0.4933333333333334,0.5887445887445886,0.0,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3580246913580247,0.0
0.00418579530110721,0.1428571428571428,0.5,0.08333333333333333,0.37580993520518335,0.42622950819672134,0.7777777777777777,0.6266666666666667,0.4069264069264069,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.7160493827160495,0.75
0.004320820955981636,0.2857142857142856,1.0,0.35882352941176465,0.6868250539956802,0.29508196721311486,0.13333333333333336,1.0,0.606060606060606,1.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.8271604938271606,0.5
0.004455846610856062,0.0,0.0,0.2519607843137254,0.44492440604751593,0.6557377049180328,0.26666666666666666,0.4,0.800865800865801,1.0,0.5,0.5,0.0,0.0,0.6666666666666666,0.0,0.29629629629629634,0.0
0.004590872265730488,1.0,0.5,0.7745098039215685,0.2311015118790496,0.7540983606557379,0.25555555555555554,0.2,0.37662337662337664,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.5679012345679012,0.0
0.004725897920604915,0.4285714285714284,0.5,0.4235294117647058,0.550755939524838,0.639344262295082,0.6333333333333333,0.45333333333333337,0.10389610389610393,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.888888888888889,0.5
0.004860923575479341,0.7142857142857144,0.0,0.6529411764705881,0.6047516198704104,0.5081967213114755,0.4777777777777777,0.7066666666666667,0.35497835497835495,0.0,1.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.1975308641975309,0.0
0.004995949230353767,0.0,0.0,0.4529411764705881,0.6522678185745141,0.4918032786885247,0.5777777777777777,0.8133333333333332,0.5930735930735931,0.0,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.7283950617283952,0.5
0.005130974885228193,0.7142857142857144,1.0,0.5999999999999999,0.7948164146868251,0.7868852459016393,0.19999999999999996,0.41333333333333333,0.5757575757575757,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16049382716049382,0.0
0.00526600054010262,0.7142857142857144,0.0,0.3401960784313725,0.36933045356371474,0.4426229508196722,0.39999999999999997,0.4933333333333334,0.4025974025974026,0.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5802469135802469,0.25
0.0054010261949770455,0.4285714285714284,0.5,0.15294117647058822,0.6997840172786176,0.639344262295082,0.4333333333333334,0.8133333333333332,0.6753246753246753,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3703703703703704,0.5
0.0055360518498514715,0.4285714285714284,0.0,0.13431372549019605,0.5809935205183583,0.7213114754098362,0.7666666666666666,0.32,1.0,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,1.0,0.6049382716049384,0.25
0.005671077504725897,0.4285714285714284,0.5,0.5637254901960783,0.5788336933045355,0.6885245901639345,0.13333333333333336,0.0,0.7359307359307359,1.0,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0
0.005806103159600323,0.0,0.0,0.9294117647058822,0.5442764578833694,0.11475409836065575,0.28888888888888886,0.6,0.8744588744588744,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.2592592592592593,0.0
0.00594112881447475,0.8571428571428572,0.0,0.5411764705882353,0.466522678185745,0.5081967213114755,0.4777777777777777,0.6533333333333334,0.6666666666666667,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.4691358024691358,0.0
0.006076154469349176,0.4285714285714284,0.5,0.3852941176470588,0.611231101511879,0.06557377049180324,0.5222222222222221,0.6133333333333333,0.4112554112554112,0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.5,0.7530864197530864,0.5
0.006211180124223602,1.0,0.5,0.8901960784313724,0.5723542116630669,0.6885245901639345,0.3222222222222222,0.28,0.7835497835497836,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.2222222222222222,0.0
0.006346205779098028,0.0,0.0,0.534313725490196,0.712742980561555,0.639344262295082,0.45555555555555544,0.21333333333333337,0.7316017316017316,0.0,0.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.11111111111111112,0.0
0.006481231433972454,0.4285714285714284,0.0,0.5078431372549019,0.8855291576673867,0.42622950819672134,0.3888888888888889,0.6133333333333333,0.2554112554112553,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1481481481481482,0.0
0.006616257088846881,0.5714285714285716,0.5,0.5382352941176469,0.3542116630669545,0.24590163934426235,0.41111111111111115,0.36000000000000004,0.4632034632034632,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.1234567901234568,0.0
0.006751282743721307,0.7142857142857144,0.5,0.46274509803921565,0.9848812095032398,0.3770491803278688,0.3,0.24,0.6147186147186148,0.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.0,0.13580246913580252,0.0
0.006886308398595733,1.0,0.5,0.4274509803921568,0.7991360691144709,0.3114754098360656,0.45555555555555544,0.43999999999999995,0.6926406926406927,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25
0.007021334053470159,0.4285714285714284,0.0,0.20686274509803917,0.3196544276457882,0.5901639344262295,0.4333333333333334,0.36000000000000004,0.11255411255411252,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.7037037037037038,0.5
0.007156359708344585,0.1428571428571428,0.5,0.5862745098039215,0.5377969762419004,0.4918032786885247,0.4888888888888889,0.3733333333333333,0.7272727272727273,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.5,0.024691358024691343,0.0
0.007291385363219011,0.7142857142857144,0.0,0.4696078431372548,0.5658747300215983,0.8360655737704918,0.7666666666666666,0.4,0.6277056277056277,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.308641975308642,0.0
0.007426411018093437,0.7142857142857144,0.5,0.7284313725490196,0.8185745140388767,0.34426229508196726,0.6333333333333333,0.17333333333333334,0.8311688311688312,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.16049382716049382,0.0
0.007561436672967863,0.4285714285714284,0.0,0.41568627450980383,0.3585313174946003,0.2295081967213115,0.5222222222222221,0.56,0.5238095238095237,0.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.617283950617284,0.25
0.007696462327842289,0.8571428571428572,0.5,0.11470588235294116,0.935205183585313,0.9016393442622952,0.5222222222222221,0.0,0.722943722943723,1.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2592592592592593,0.0
0.007831487982716715,0.2857142857142856,0.0,0.46862745098039205,0.33477321814254846,0.360655737704918,0.6111111111111112,0.3466666666666667,0.5281385281385282,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2592592592592593,0.5
0.007966513637591141,0.8571428571428572,0.5,0.8215686274509804,0.48812095032397385,0.21311475409836067,0.7,0.7066666666666667,0.5670995670995671,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3950617283950618,0.0
0.008101539292465569,0.4285714285714284,0.0,0.41274509803921566,0.4341252699784015,0.6229508196721312,0.7,0.56,0.5194805194805194,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.5,0.6419753086419754,0.25
0.008236564947339995,0.7142857142857144,0.5,0.3137254901960784,0.30021598272138195,0.8032786885245904,0.4777777777777777,0.6533333333333334,0.4329004329004329,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.4691358024691358,0.5
0.00837159060221442,1.0,0.0,0.28137254901960784,0.32397408207343403,0.5245901639344261,0.16666666666666669,0.05333333333333333,0.38095238095238093,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.49382716049382724,0.5
0.008506616257088847,0.1428571428571428,0.0,0.28235294117647053,0.4406047516198701,0.5901639344262295,0.14444444444444443,0.3733333333333333,0.6233766233766234,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3209876543209877,0.25
0.008641641911963273,1.0,0.5,0.4294117647058823,0.5097192224622029,0.6557377049180328,0.4444444444444445,0.8266666666666667,0.4285714285714286,1.0,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.654320987654321,0.25
0.008776667566837698,1.0,0.0,0.2568627450980392,0.4341252699784015,0.3770491803278688,0.28888888888888886,0.4666666666666667,0.6363636363636365,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.4197530864197532,0.25
0.008911693221712124,0.7142857142857144,0.0,0.7823529411764705,0.36717062634989195,0.5245901639344261,0.5444444444444445,0.13333333333333336,0.5844155844155845,1.0,0.5,0.5,1.0,0.0,0.6666666666666666,1.0,0.271604938271605,0.0
0.00904671887658655,0.8571428571428572,0.5,0.4323529411764705,0.010799136069114423,0.6721311475409837,0.7777777777777777,0.3733333333333333,0.3116883116883118,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5555555555555556,0.5
0.009181744531460976,0.1428571428571428,0.5,0.5529411764705882,0.5075593952483801,0.42622950819672134,0.5888888888888888,0.5466666666666666,0.3852813852813852,1.0,0.5,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.5308641975308642,0.5
0.009316770186335404,0.0,0.5,0.7705882352941176,0.9697624190064791,0.8852459016393446,0.4444444444444445,0.33333333333333337,0.6839826839826839,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.5,0.5061728395061729,0.0
0.00945179584120983,0.5714285714285716,0.0,0.7833333333333332,0.9222462203023758,0.24590163934426235,0.18888888888888888,0.52,0.1428571428571429,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5925925925925927,0.0
0.009586821496084256,0.7142857142857144,0.0,0.446078431372549,0.8164146868250539,0.3114754098360656,0.5222222222222221,0.36000000000000004,0.8225108225108224,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.5,0.5679012345679012,0.0
0.009721847150958682,0.4285714285714284,0.5,0.5529411764705882,0.48164146868250524,0.42622950819672134,0.12222222222222223,0.8533333333333334,0.36363636363636354,0.0,0.5,0.0,1.0,1.0,0.3333333333333333,0.5,0.24691358024691362,0.0
0.009856872805833108,0.0,0.0,0.6323529411764705,0.6781857451403885,0.360655737704918,0.5222222222222221,0.5466666666666666,0.3246753246753247,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.4814814814814816,0.25
0.009991898460707534,0.5714285714285716,0.0,0.44999999999999996,0.45140388768898454,0.4426229508196722,0.5333333333333332,0.43999999999999995,0.8528138528138529,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.7283950617283952,0.25
0.01012692411558196,1.0,0.0,0.6166666666666666,0.6004319654427646,0.8688524590163935,1.0,0.43999999999999995,0.5151515151515151,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.5,0.308641975308642,0.25
0.010261949770456386,0.4285714285714284,0.0,0.5696078431372549,0.4600431965442764,0.360655737704918,1.0,0.26666666666666666,0.49783549783549774,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5802469135802469,0.25
0.010396975425330812,0.1428571428571428,0.5,0.3068627450980392,0.4254859611231101,0.2295081967213115,0.6777777777777776,0.5866666666666667,0.46753246753246747,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.8024691358024691,0.5
0.01053200108020524,0.1428571428571428,0.0,0.44999999999999996,0.5593952483801294,0.5245901639344261,0.31111111111111106,0.6799999999999999,0.6017316017316017,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5679012345679012,0.0
0.010667026735079665,0.2857142857142856,0.0,0.3725490196078431,0.24838012958963285,0.3770491803278688,0.49999999999999994,0.56,0.25108225108225113,0.0,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.4320987654320988,0.5
0.010802052389954091,0.0,0.5,0.4294117647058823,0.7516198704103672,0.34426229508196726,0.5444444444444445,0.18666666666666665,0.46753246753246747,1.0,0.5,0.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.3580246913580247,0.25
0.010937078044828517,0.4285714285714284,0.0,0.788235294117647,0.8207343412526997,0.5737704918032789,0.4333333333333334,0.3466666666666667,0.3982683982683983,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.3580246913580247,0.0
0.011072103699702943,0.1428571428571428,0.0,0.6196078431372548,0.7343412526997839,0.34426229508196726,0.4777777777777777,0.5466666666666666,0.3246753246753247,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.07407407407407408,0.25
0.011207129354577369,0.0,0.5,0.5960784313725489,0.4406047516198701,0.5081967213114755,0.7888888888888888,0.48,0.7099567099567099,1.0,0.0,0.5,0.6666666666666666,0.0,1.0,1.0,0.0,0.0
0.011342155009451795,0.2857142857142856,0.5,0.6205882352941176,0.5161987041036715,0.2622950819672132,0.17777777777777776,0.52,0.6969696969696968,0.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.4197530864197532,0.0
0.01147718066432622,0.8571428571428572,0.0,0.48627450980392156,0.36717062634989195,0.8360655737704918,0.5333333333333332,0.36000000000000004,0.5064935064935066,0.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.5925925925925927,0.25
0.011612206319200647,0.7142857142857144,0.0,0.47352941176470575,0.6349892008639306,0.4918032786885247,0.17777777777777776,0.33333333333333337,0.606060606060606,0.0,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.11111111111111112,0.0
0.011747231974075074,0.8571428571428572,0.5,0.3558823529411764,1.0,0.7868852459016393,0.3777777777777778,0.5866666666666667,0.7532467532467533,0.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5555555555555556,0.0
0.0118822576289495,0.8571428571428572,0.0,0.4774509803921568,0.3563714902807775,0.8852459016393446,0.7555555555555555,0.4666666666666667,0.7619047619047621,1.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.40740740740740744,0.25
0.012017283283823926,0.1428571428571428,0.0,0.9313725490196076,0.7084233261339092,0.5409836065573772,0.39999999999999997,0.48,0.4242424242424243,1.0,1.0,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2098765432098766,0.0
0.012152308938698352,1.0,0.5,0.6588235294117646,0.8639308855291579,0.21311475409836067,0.49999999999999994,0.21333333333333337,0.6190476190476191,1.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.2222222222222222,0.0
0.012287334593572778,1.0,0.5,0.42156862745098034,0.34341252699783986,0.5901639344262295,0.5333333333333332,0.56,0.8701298701298703,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.18518518518518523,0.0
0.012422360248447204,0.2857142857142856,0.5,0.39607843137254894,1.0,0.3114754098360656,0.19999999999999996,0.32,0.5930735930735931,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.18518518518518523,0.0
0.01255738590332163,0.4285714285714284,0.0,0.31862745098039214,0.4254859611231101,0.6557377049180328,0.6000000000000001,0.41333333333333333,0.6406926406926408,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.5,0.2592592592592593,0.5
0.012692411558196056,1.0,0.5,0.5617647058823528,0.5464362850971922,0.360655737704918,0.5888888888888888,0.32,0.303030303030303,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,1.0,0.3827160493827161,0.0
0.012827437213070482,0.8571428571428572,0.5,0.5647058823529412,0.6587473002159827,0.6229508196721312,0.3888888888888889,0.5333333333333333,0.6493506493506493,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.4320987654320988,0.0
0.012962462867944908,1.0,0.5,0.2049019607843137,0.7688984881209502,0.5901639344262295,0.8222222222222222,0.38666666666666666,0.2467532467532466,0.0,0.5,1.0,0.3333333333333333,1.0,0.0,1.0,0.5555555555555556,1.0
0.013097488522819336,0.8571428571428572,0.5,0.5833333333333333,0.7386609071274299,0.21311475409836067,0.9444444444444444,0.6933333333333334,0.7835497835497836,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3950617283950618,0.0
0.013232514177693762,0.5714285714285716,0.5,0.37647058823529406,0.5161987041036715,0.8032786885245904,0.7444444444444445,0.5866666666666667,0.9047619047619047,0.0,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.2592592592592593,0.25
0.013367539832568187,0.1428571428571428,0.5,0.7676470588235292,0.4276457883369329,1.0,0.6000000000000001,0.4933333333333334,0.7012987012987013,0.0,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.0,0.4691358024691358,0.0
0.013502565487442613,0.1428571428571428,0.0,0.5186274509803921,0.06695464362850956,0.32786885245901654,0.18888888888888888,0.11999999999999998,0.5541125541125542,0.0,0.0,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,0.0
0.01363759114231704,0.4285714285714284,0.0,0.8254901960784312,0.4600431965442764,0.4918032786885247,0.24444444444444446,0.56,0.19913419913419905,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.45679012345679015,0.0
0.013772616797191465,1.0,0.5,0.3980392156862745,0.8401727861771056,0.32786885245901654,0.5777777777777777,0.3733333333333333,0.9004329004329004,1.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.0,0.0
0.013907642452065891,1.0,0.5,0.43137254901960775,0.39956803455723544,0.5245901639344261,0.5666666666666667,0.38666666666666666,0.19480519480519487,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4814814814814816,0.25
0.014042668106940317,0.7142857142857144,1.0,0.5470588235294116,0.6997840172786176,0.5245901639344261,0.7555555555555555,0.5466666666666666,0.3073593073593073,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3209876543209877,0.25
0.014177693761814743,0.0,0.5,0.6950980392156862,0.7213822894168465,0.5901639344262295,0.7,0.6533333333333334,0.7012987012987013,0.0,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.23456790123456794,0.0
0.01431271941668917,0.5714285714285716,0.5,0.5990196078431371,0.6047516198704104,0.6721311475409837,0.6666666666666665,0.5333333333333333,0.24242424242424243,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.13580246913580252,0.25
0.014447745071563597,0.1428571428571428,0.5,0.24607843137254898,0.44924406047516197,0.639344262295082,0.4444444444444445,0.4933333333333334,1.0,0.0,0.5,0.0,0.0,1.0,0.6666666666666666,0.5,0.6049382716049384,0.0
0.014582770726438023,0.5714285714285716,0.5,0.5245098039215685,0.44924406047516197,0.32786885245901654,0.6111111111111112,0.6799999999999999,0.8614718614718615,1.0,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.13580246913580252,0.0
0.014717796381312449,0.1428571428571428,0.0,0.49215686274509796,0.5593952483801294,0.11475409836065575,0.5111111111111111,0.5066666666666666,0.7878787878787878,0.0,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.061728395061728406,0.0
0.014852822036186875,0.5714285714285716,0.5,0.4039215686274509,0.19006479481641447,0.4918032786885247,0.49999999999999994,0.33333333333333337,0.5454545454545456,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,1.0,0.8641975308641976,0.5
0.0149878476910613,0.2857142857142856,0.0,0.3607843137254902,0.8704103671706265,0.4918032786885247,0.5333333333333332,0.56,0.303030303030303,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.5308641975308642,0.25
0.015122873345935726,0.8571428571428572,0.5,0.8313725490196078,0.34341252699783986,0.6557377049180328,0.6333333333333333,0.45333333333333337,0.303030303030303,1.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.1481481481481482,0.0
0.015257899000810152,0.1428571428571428,0.5,0.41176470588235287,0.4341252699784015,0.8032786885245904,0.8555555555555554,0.36000000000000004,0.48917748917748916,1.0,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5308641975308642,0.5
